i,j,G_avg
37,27,0.010735
37,28,0.007855
37,29,-0.000678
37,30,-0.000199
37,31,0.002032
37,32,0.004668
37,33,0.004537
37,34,0.007006
37,35,0.010222
37,36,0.006847
37,37,0.006801
37,38,0.004456
37,39,0.000974
38,0,0.004402
38,1,0.005755
38,2,0.006924
38,3,0.003529
38,4,0.008723
38,5,0.011102
38,6,0.011743
38,7,0.002564
38,8,0.007928
38,9,0.000240
38,10,-0.000694
38,11,-0.001639
38,12,0.005484
38,13,0.000910
38,14,0.004656
38,15,0.007828
38,16,0.002767
38,17,0.005848
38,18,0.008534
38,19,0.006722
38,20,0.004713
38,21,0.001126
38,22,0.000230
38,23,0.002784
38,24,-0.001017
38,25,0.000995
38,26,0.003612
38,27,0.011154
38,28,0.006084
38,29,-0.000706
38,30,0.002326
38,31,0.000249
38,32,0.002982
38,33,0.006988
38,34,0.006787
38,35,0.004352
38,36,0.003417
38,37,0.004439
38,38,0.009561
38,39,0.005525
39,0,0.009807
39,1,0.008222
39,2,0.009475
39,3,0.001973
39,4,0.006517
39,5,0.009819
39,6,0.006717
39,7,0.003411
39,8,0.008239
39,9,0.002499
39,10,-0.000210
39,11,-0.004413
39,12,0.001243
39,13,0.000391
39,14,0.006677
39,15,0.006545
39,16,-0.001750
39,17,0.001759
39,18,0.007182
39,19,0.004586
39,20,0.006119
39,21,0.003056
39,22,0.004704
39,23,0.007237
39,24,0.000427
39,25,0.004558
39,26,0.004649
39,27,0.007804
39,28,0.006610
39,29,0.004428
39,30,0.008799
39,31,0.006615
39,32,0.005301
39,33,0.004871
39,34,0.005796
39,35,0.003504
39,36,0.000988
39,37,0.004186
39,38,0.010866
39,39,0.010069
