i,j,G_avg
37,23,-0.001042
37,24,0.003930
37,25,0.003510
37,26,-0.000507
37,27,0.009578
37,28,0.008723
37,29,-0.000776
37,30,-0.000115
37,31,0.000952
37,32,0.003934
37,33,0.004798
37,34,0.007573
37,35,0.010157
37,36,0.007409
37,37,0.008079
37,38,0.006415
37,39,0.004264
38,0,0.004879
38,1,0.005428
38,2,0.008235
38,3,0.008764
38,4,0.009056
38,5,0.010620
38,6,0.011658
38,7,0.002722
38,8,0.008523
38,9,0.001367
38,10,0.000706
38,11,0.000860
38,12,0.005621
38,13,-0.002786
38,14,0.003686
38,15,0.001760
38,16,-0.002795
38,17,0.002335
38,18,0.003875
38,19,0.003541
38,20,0.002929
38,21,-0.003839
38,22,-0.002169
38,23,0.000967
38,24,0.000678
38,25,0.004959
38,26,0.001886
38,27,0.009626
38,28,0.006106
38,29,-0.003667
38,30,0.000191
38,31,-0.000996
38,32,0.003102
38,33,0.008184
38,34,0.006801
38,35,0.003489
38,36,0.001747
38,37,0.003414
38,38,0.011141
38,39,0.007855
39,0,0.010281
39,1,0.007982
39,2,0.012494
39,3,0.008587
39,4,0.008499
39,5,0.009086
39,6,0.006135
39,7,0.003976
39,8,0.009188
39,9,-0.000087
39,10,-0.003930
39,11,-0.003887
39,12,0.003813
39,13,-0.002044
39,14,0.007021
39,15,0.003757
39,16,-0.005206
39,17,-0.000143
39,18,0.002934
39,19,0.002810
39,20,0.006280
39,21,-0.003699
39,22,0.001896
39,23,0.004978
39,24,0.000338
39,25,0.008487
39,26,0.000810
39,27,0.006279
39,28,0.003271
39,29,-0.002795
39,30,-0.000429
39,31,-0.000721
39,32,0.004902
39,33,0.005672
39,34,0.004065
39,35,0.002739
39,36,-0.000394
39,37,0.002953
39,38,0.010099
39,39,0.009772
