i,j,G_avg
36,20,-0.002698
36,21,-0.004274
36,22,-0.005902
36,23,-0.006541
36,24,0.001956
36,25,-0.000300
36,26,-0.002952
36,27,-0.002867
36,28,-0.005319
36,29,-0.002203
36,30,0.000866
36,31,-0.005781
36,32,-0.004019
36,33,0.004774
36,34,0.001958
36,35,0.000728
36,36,0.003984
36,37,0.005331
36,38,0.004607
36,39,0.005689
37,0,0.001831
37,1,0.009744
37,2,0.008729
37,3,0.009296
37,4,-0.002228
37,5,0.001488
37,6,0.001667
37,7,-0.001572
37,8,0.007465
37,9,0.004156
37,10,0.000029
37,11,-0.005880
37,12,-0.004760
37,13,-0.003901
37,14,0.000484
37,15,-0.005251
37,16,-0.005490
37,17,-0.006170
37,18,-0.005461
37,19,-0.006040
37,20,-0.003371
37,21,-0.005526
37,22,-0.003435
37,23,-0.006241
37,24,-0.001104
37,25,-0.004746
37,26,-0.001816
37,27,-0.001323
37,28,0.000134
37,29,-0.000037
37,30,-0.000241
37,31,-0.001500
37,32,-0.001222
37,33,0.001068
37,34,0.001287
37,35,-0.000048
37,36,0.002123
37,37,0.005351
37,38,0.002052
37,39,0.004238
38,0,0.004239
38,1,0.007280
38,2,0.010553
38,3,0.007017
38,4,-0.000968
38,5,0.001155
38,6,0.000840
38,7,-0.002068
38,8,0.006151
38,9,0.000541
38,10,-0.003053
38,11,-0.005962
38,12,-0.004007
38,13,-0.005142
38,14,-0.002760
38,15,-0.002163
38,16,-0.007152
38,17,-0.002340
38,18,-0.000836
38,19,0.000986
38,20,0.001439
38,21,-0.002912
38,22,-0.004120
38,23,-0.006816
38,24,-0.002915
38,25,-0.003444
38,26,0.000636
38,27,-0.001004
38,28,-0.004117
38,29,-0.002696
38,30,-0.000526
38,31,-0.003771
38,32,-0.001861
38,33,0.006356
38,34,0.001862
38,35,-0.004409
38,36,-0.001579
38,37,0.000996
38,38,0.008436
38,39,0.005781
39,0,0.009395
39,1,0.009258
39,2,0.009574
39,3,0.000907
39,4,0.001926
39,5,-0.000535
39,6,-0.005289
39,7,-0.002698
39,8,0.005879
39,9,0.003337
39,10,-0.002834
39,11,-0.006935
39,12,-0.004134
39,13,-0.001988
39,14,-0.004420
39,15,-0.000628
39,16,-0.005234
39,17,-0.002603
39,18,-0.001829
39,19,0.001671
39,20,0.002475
39,21,0.002276
39,22,0.000649
39,23,-0.001952
39,24,-0.002268
39,25,-0.000030
39,26,0.001422
39,27,-0.003213
39,28,-0.005455
39,29,-0.001042
39,30,0.000534
39,31,-0.002216
39,32,0.000136
39,33,0.006311
39,34,0.000857
39,35,-0.006531
39,36,-0.003873
39,37,0.000030
39,38,0.008394
39,39,0.005727
