i,j,G_avg
37,16,0.006051
37,17,0.003142
37,18,0.006636
37,19,-0.002495
37,20,-0.005215
37,21,-0.003919
37,22,-0.002111
37,23,-0.005436
37,24,-0.003131
37,25,-0.003271
37,26,-0.004943
37,27,0.005729
37,28,0.005529
37,29,-0.002835
37,30,0.000073
37,31,0.000661
37,32,0.002267
37,33,0.003985
37,34,0.006432
37,35,0.007678
37,36,0.010176
37,37,0.009566
37,38,0.006607
37,39,-0.001883
38,0,0.003589
38,1,0.004979
38,2,0.007395
38,3,0.008517
38,4,0.007656
38,5,0.010030
38,6,0.011667
38,7,0.001836
38,8,0.008569
38,9,0.002415
38,10,0.003355
38,11,-0.001336
38,12,-0.000166
38,13,-0.003781
38,14,0.003214
38,15,0.002737
38,16,0.000801
38,17,0.002865
38,18,0.008010
38,19,0.001958
38,20,0.000770
38,21,-0.003895
38,22,-0.004883
38,23,-0.003494
38,24,-0.008274
38,25,-0.000252
38,26,0.002726
38,27,0.006600
38,28,0.002912
38,29,-0.005288
38,30,0.000620
38,31,-0.003480
38,32,0.004459
38,33,0.009010
38,34,0.003677
38,35,-0.003156
38,36,0.002594
38,37,0.004871
38,38,0.010471
38,39,0.001157
39,0,0.009943
39,1,0.007927
39,2,0.011320
39,3,0.008436
39,4,0.006973
39,5,0.009255
39,6,0.007728
39,7,0.003249
39,8,0.009876
39,9,0.001421
39,10,0.001290
39,11,-0.004358
39,12,-0.004845
39,13,-0.000984
39,14,0.007163
39,15,0.004790
39,16,-0.003318
39,17,-0.000432
39,18,0.007420
39,19,0.001461
39,20,0.000529
39,21,-0.007123
39,22,-0.002315
39,23,0.001372
39,24,-0.009592
39,25,0.002558
39,26,0.004730
39,27,0.003234
39,28,0.003662
39,29,-0.000653
39,30,0.001891
39,31,-0.000403
39,32,0.001794
39,33,0.004644
39,34,0.003685
39,35,0.000378
39,36,-0.001536
39,37,0.003431
39,38,0.009837
39,39,0.007644
