step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
1852,1600.000000,4.000000,-8533.404977,-8536.546569,213.893916,-22.292762,16.595545,0.088293
1853,1600.000000,4.000000,-8513.576192,-8516.717785,202.941606,-22.292762,16.595545,0.088292
1854,1600.000000,4.000000,-8498.088751,-8501.230343,205.576825,-22.292762,16.595545,0.088294
1855,1600.000000,4.000000,-8544.255662,-8547.397255,209.904521,-22.292762,16.595545,0.088295
1856,1600.000000,4.000000,-8550.128382,-8553.269975,212.834534,-22.292762,16.595545,0.088290
1857,1600.000000,4.000000,-8543.126341,-8546.267934,215.073613,-22.292762,16.595545,0.088288
1858,1600.000000,4.000000,-8528.814712,-8531.956305,204.793885,-22.292762,16.595545,0.088289
1859,1600.000000,4.000000,-8530.769781,-8533.911374,199.612927,-22.292762,16.595545,0.088283
1860,1600.000000,4.000000,-8533.827950,-8536.969543,195.150128,-22.292762,16.595545,0.088276
1861,1600.000000,4.000000,-8529.424717,-8532.566310,190.621752,-22.292762,16.595545,0.088275
1862,1600.000000,4.000000,-8522.407896,-8525.549489,186.267529,-22.292762,16.595545,0.088275
1863,1600.000000,4.000000,-8524.695105,-8527.836697,186.460927,-22.292762,16.595545,0.088274
1864,1600.000000,4.000000,-8534.073378,-8537.214971,183.514891,-22.292762,16.595545,0.088270
1865,1600.000000,4.000000,-8529.402555,-8532.544147,180.607731,-22.292762,16.595545,0.088268
1866,1600.000000,4.000000,-8529.376416,-8532.518009,174.680162,-22.292762,16.595545,0.088260
1867,1600.000000,4.000000,-8506.490879,-8509.632471,179.992052,-22.292762,16.595545,0.088257
1868,1600.000000,4.000000,-8498.018849,-8501.160441,189.189530,-22.292762,16.595545,0.088262
1869,1600.000000,4.000000,-8533.042749,-8536.184342,189.204453,-22.292762,16.595545,0.088264
1870,1600.000000,4.000000,-8536.964367,-8540.105960,187.667343,-22.292762,16.595545,0.088266
1871,1600.000000,4.000000,-8518.560031,-8521.701624,188.913923,-22.292762,16.595545,0.088263
1872,1600.000000,4.000000,-8526.643942,-8529.785534,185.925445,-22.292762,16.595545,0.088260
1873,1600.000000,4.000000,-8518.886103,-8522.027695,190.137066,-22.292762,16.595545,0.088262
1874,1600.000000,4.000000,-8524.470346,-8527.611939,182.017733,-22.292762,16.595545,0.088262
1875,1600.000000,4.000000,-8521.213017,-8524.354609,181.038906,-22.292762,16.595545,0.088264
1876,1600.000000,4.000000,-8533.771600,-8536.913193,187.886140,-22.292762,16.595545,0.088265
1877,1600.000000,4.000000,-8539.426241,-8542.567834,195.472230,-22.292762,16.595545,0.088265
1878,1600.000000,4.000000,-8521.978351,-8525.119944,198.321840,-22.292762,16.595545,0.088265
1879,1600.000000,4.000000,-8538.999668,-8542.141260,206.976972,-22.292762,16.595545,0.088263
1880,1600.000000,4.000000,-8534.359451,-8537.501043,198.196377,-22.292762,16.595545,0.088256
1881,1600.000000,4.000000,-8518.554366,-8521.695959,201.205005,-22.292762,16.595545,0.088258
1882,1600.000000,4.000000,-8538.142256,-8541.283849,206.499940,-22.292762,16.595545,0.088255
1883,1600.000000,4.000000,-8542.778574,-8545.920167,210.626397,-22.292762,16.595545,0.088249
1884,1600.000000,4.000000,-8513.730617,-8516.872210,211.314714,-22.292762,16.595545,0.088249
1885,1600.000000,4.000000,-8522.746282,-8525.887875,216.851901,-22.292762,16.595545,0.088245
1886,1600.000000,4.000000,-8521.090858,-8524.232451,219.573757,-22.292762,16.595545,0.088247
1887,1600.000000,4.000000,-8506.159444,-8509.301037,186.080208,-22.292762,16.595545,0.088242
1888,1600.000000,4.000000,-8523.964784,-8527.106376,187.147893,-22.292762,16.595545,0.088240
1889,1600.000000,4.000000,-8528.985728,-8532.127320,190.601706,-22.292762,16.595545,0.088240
1890,1600.000000,4.000000,-8529.061610,-8532.203203,194.318866,-22.292762,16.595545,0.088232
1891,1600.000000,4.000000,-8540.025882,-8543.167475,195.897948,-22.292762,16.595545,0.088223
1892,1600.000000,4.000000,-8542.346983,-8545.488576,190.304152,-22.292762,16.595545,0.088216
1893,1600.000000,4.000000,-8548.493657,-8551.635249,190.027465,-22.292762,16.595545,0.088219
1894,1600.000000,4.000000,-8579.601222,-8582.742815,189.957703,-22.292762,16.595545,0.088217
1895,1600.000000,4.000000,-8588.546375,-8591.687967,192.018833,-22.292762,16.595545,0.088210
1896,1600.000000,4.000000,-8576.655103,-8579.796695,189.240250,-22.292762,16.595545,0.088209
1897,1600.000000,4.000000,-8582.691898,-8585.833491,197.809505,-22.292762,16.595545,0.088203
1898,1600.000000,4.000000,-8566.693791,-8569.835383,201.054591,-22.292762,16.595545,0.088201
1899,1600.000000,4.000000,-8586.608607,-8589.750200,195.615073,-22.292762,16.595545,0.088202
1900,1600.000000,4.000000,-8594.191817,-8597.333409,197.931006,-22.292762,16.595545,0.088197
1901,1600.000000,4.000000,-8575.543707,-8578.685300,202.213610,-22.292762,16.595545,0.088194
1902,1600.000000,4.000000,-8553.859745,-8557.001338,200.362067,-22.292762,16.595545,0.088187
1903,1600.000000,4.000000,-8537.170983,-8540.312576,204.540951,-22.292762,16.595545,0.088187
1904,1600.000000,4.000000,-8537.678323,-8540.819916,204.600758,-22.292762,16.595545,0.088190
1905,1600.000000,4.000000,-8594.821651,-8597.963244,204.903086,-22.292762,16.595545,0.088188
1906,1600.000000,4.000000,-8563.250740,-8566.392333,201.186630,-22.292762,16.595545,0.088183
1907,1600.000000,4.000000,-8550.633853,-8553.775446,273.651058,-22.292762,16.595545,0.088181
1908,1600.000000,4.000000,-8545.201424,-8548.343016,275.263742,-22.292762,16.595545,0.088174
1909,1600.000000,4.000000,-8561.088435,-8564.230027,274.183847,-22.292762,16.595545,0.088173
1910,1600.000000,4.000000,-8584.622801,-8587.764394,282.534777,-22.292762,16.595545,0.088173
1911,1600.000000,4.000000,-8571.151684,-8574.293277,280.683489,-22.292762,16.595545,0.088168
1912,1600.000000,4.000000,-8588.566765,-8591.708357,329.253235,-22.292762,16.595545,0.088169
1913,1600.000000,4.000000,-8598.940315,-8602.081907,333.015683,-22.292762,16.595545,0.088170
1914,1600.000000,4.000000,-8602.692062,-8605.833655,334.912357,-22.292762,16.595545,0.088165
1915,1600.000000,4.000000,-8612.290401,-8615.431994,342.040465,-22.292762,16.595545,0.088167
1916,1600.000000,4.000000,-8610.154267,-8613.295860,330.234590,-22.292762,16.595545,0.088167
1917,1600.000000,4.000000,-8601.753492,-8604.895085,329.519857,-22.292762,16.595545,0.088163
1918,1600.000000,4.000000,-8617.945737,-8621.087329,279.629528,-22.292762,16.595545,0.088165
1919,1600.000000,4.000000,-8582.821699,-8585.963291,276.687036,-22.292762,16.595545,0.088166
1920,1600.000000,4.000000,-8599.057911,-8602.199504,272.345178,-22.292762,16.595545,0.088162
1921,1600.000000,4.000000,-8614.426045,-8617.567637,267.436944,-22.292762,16.595545,0.088157
1922,1600.000000,4.000000,-8606.878356,-8610.019949,263.366603,-22.292762,16.595545,0.088151
1923,1600.000000,4.000000,-8570.279654,-8573.421246,263.993351,-22.292762,16.595545,0.088147
1924,1600.000000,4.000000,-8583.928256,-8587.069849,267.395344,-22.292762,16.595545,0.088146
1925,1600.000000,4.000000,-8587.102945,-8590.244538,270.166576,-22.292762,16.595545,0.088147
1926,1600.000000,4.000000,-8556.764845,-8559.906437,265.636483,-22.292762,16.595545,0.088149
1927,1600.000000,4.000000,-8540.770765,-8543.912357,263.290585,-22.292762,16.595545,0.088150
1928,1600.000000,4.000000,-8546.891779,-8550.033372,261.705493,-22.292762,16.595545,0.088147
1929,1600.000000,4.000000,-8530.089624,-8533.231217,265.442278,-22.292762,16.595545,0.088147
1930,1600.000000,4.000000,-8530.132283,-8533.273876,272.984645,-22.292762,16.595545,0.088153
1931,1600.000000,4.000000,-8526.030195,-8529.171787,277.001033,-22.292762,16.595545,0.088150
1932,1600.000000,4.000000,-8528.589305,-8531.730898,277.715165,-22.292762,16.595545,0.088149
1933,1600.000000,4.000000,-8531.124952,-8534.266545,278.701617,-22.292762,16.595545,0.088148
1934,1600.000000,4.000000,-8527.740995,-8530.882588,277.291309,-22.292762,16.595545,0.088145
1935,1600.000000,4.000000,-8539.325432,-8542.467024,274.102636,-22.292762,16.595545,0.088141
1936,1600.000000,4.000000,-8537.429337,-8540.570930,278.496165,-22.292762,16.595545,0.088133
1937,1600.000000,4.000000,-8530.816186,-8533.957779,279.607197,-22.292762,16.595545,0.088124
1938,1600.000000,4.000000,-8545.690367,-8548.831960,269.763502,-22.292762,16.595545,0.088123
1939,1600.000000,4.000000,-8537.481087,-8540.622680,266.466047,-22.292762,16.595545,0.088118
1940,1600.000000,4.000000,-8512.626368,-8515.767960,261.105104,-22.292762,16.595545,0.088115
1941,1600.000000,4.000000,-8531.963593,-8535.105186,266.973670,-22.292762,16.595545,0.088110
1942,1600.000000,4.000000,-8535.703584,-8538.845176,267.781166,-22.292762,16.595545,0.088105
1943,1600.000000,4.000000,-8540.022365,-8543.163958,273.293213,-22.292762,16.595545,0.088102
1944,1600.000000,4.000000,-8542.509313,-8545.650905,273.934803,-22.292762,16.595545,0.088104
1945,1600.000000,4.000000,-8563.652533,-8566.794125,271.541264,-22.292762,16.595545,0.088103
1946,1600.000000,4.000000,-8588.347322,-8591.488914,277.778658,-22.292762,16.595545,0.088100
1947,1600.000000,4.000000,-8591.495880,-8594.637473,285.395921,-22.292762,16.595545,0.088100
1948,1600.000000,4.000000,-8612.974962,-8616.116554,296.646542,-22.292762,16.595545,0.088094
1949,1600.000000,4.000000,-8594.519722,-8597.661314,295.501638,-22.292762,16.595545,0.088093
1950,1600.000000,4.000000,-8590.480849,-8593.622442,302.148996,-22.292762,16.595545,0.088088
1951,1600.000000,4.000000,-8596.429138,-8599.570731,307.844914,-22.292762,16.595545,0.088082
1952,1600.000000,4.000000,-8600.216001,-8603.357594,305.356166,-22.292762,16.595545,0.088085
1953,1600.000000,4.000000,-8602.744100,-8605.885692,300.198432,-22.292762,16.595545,0.088089
1954,1600.000000,4.000000,-8593.673662,-8596.815255,295.038738,-22.292762,16.595545,0.088088
1955,1600.000000,4.000000,-8567.542840,-8570.684432,298.246710,-22.292762,16.595545,0.088087
1956,1600.000000,4.000000,-8580.118216,-8583.259808,307.869277,-22.292762,16.595545,0.088089
1957,1600.000000,4.000000,-8575.753558,-8578.895151,317.116780,-22.292762,16.595545,0.088088
1958,1600.000000,4.000000,-8600.428235,-8603.569827,321.360707,-22.292762,16.595545,0.088087
1959,1600.000000,4.000000,-8589.574096,-8592.715689,318.072116,-22.292762,16.595545,0.088082
1960,1600.000000,4.000000,-8585.357037,-8588.498630,314.674916,-22.292762,16.595545,0.088078
1961,1600.000000,4.000000,-8581.475889,-8584.617482,316.749188,-22.292762,16.595545,0.088075
1962,1600.000000,4.000000,-8577.389886,-8580.531479,316.366014,-22.292762,16.595545,0.088070
1963,1600.000000,4.000000,-8568.546683,-8571.688276,316.780246,-22.292762,16.595545,0.088071
1964,1600.000000,4.000000,-8569.164569,-8572.306162,312.485223,-22.292762,16.595545,0.088066
1965,1600.000000,4.000000,-8546.212916,-8549.354509,322.070542,-22.292762,16.595545,0.088064
1966,1600.000000,4.000000,-8518.524432,-8521.666025,332.851697,-22.292762,16.595545,0.088068
1967,1600.000000,4.000000,-8520.175727,-8523.317319,330.559728,-22.292762,16.595545,0.088072
1968,1600.000000,4.000000,-8519.699120,-8522.840713,329.498674,-22.292762,16.595545,0.088069
1969,1600.000000,4.000000,-8510.863495,-8514.005088,333.801919,-22.292762,16.595545,0.088067
1970,1600.000000,4.000000,-8492.533317,-8495.674910,329.270101,-22.292762,16.595545,0.088076
1971,1600.000000,4.000000,-8498.611496,-8501.753089,326.950699,-22.292762,16.595545,0.088075
1972,1600.000000,4.000000,-8499.828568,-8502.970160,327.135147,-22.292762,16.595545,0.088076
1973,1600.000000,4.000000,-8476.760885,-8479.902478,325.481878,-22.292762,16.595545,0.088080
1974,1600.000000,4.000000,-8493.789379,-8496.930971,329.925914,-22.292762,16.595545,0.088076
1975,1600.000000,4.000000,-8491.904782,-8495.046374,338.946838,-22.292762,16.595545,0.088076
1976,1600.000000,4.000000,-8507.210981,-8510.352574,334.396171,-22.292762,16.595545,0.088079
1977,1600.000000,4.000000,-8493.680999,-8496.822591,337.961967,-22.292762,16.595545,0.088073
1978,1600.000000,4.000000,-8478.629110,-8481.770703,340.048373,-22.292762,16.595545,0.088070
1979,1600.000000,4.000000,-8469.982666,-8473.124258,350.149793,-22.292762,16.595545,0.088069
1980,1600.000000,4.000000,-8470.242521,-8473.384113,350.721652,-22.292762,16.595545,0.088068
1981,1600.000000,4.000000,-8468.017969,-8471.159561,351.455596,-22.292762,16.595545,0.088070
1982,1600.000000,4.000000,-8487.405967,-8490.547560,346.168514,-22.292762,16.595545,0.088067
1983,1600.000000,4.000000,-8482.582299,-8485.723891,352.906392,-22.292762,16.595545,0.088067
1984,1600.000000,4.000000,-8483.095048,-8486.236641,354.569382,-22.292762,16.595545,0.088061
1985,1600.000000,4.000000,-8469.258568,-8472.400160,346.856244,-22.292762,16.595545,0.088059
1986,1600.000000,4.000000,-8484.612260,-8487.753852,536.792205,-22.292762,16.595545,0.088058
1987,1600.000000,4.000000,-8487.634700,-8490.776292,540.190502,-22.292762,16.595545,0.088052
1988,1600.000000,4.000000,-8504.486759,-8507.628352,544.538894,-22.292762,16.595545,0.088057
1989,1600.000000,4.000000,-8527.299809,-8530.441402,543.107974,-22.292762,16.595545,0.088057
1990,1600.000000,4.000000,-8517.386087,-8520.527679,553.050958,-22.292762,16.595545,0.088054
1991,1600.000000,4.000000,-8508.545957,-8511.687550,551.771156,-22.292762,16.595545,0.088050
1992,1600.000000,4.000000,-8517.885012,-8521.026604,549.201839,-22.292762,16.595545,0.088048
1993,1600.000000,4.000000,-8509.385910,-8512.527503,547.102250,-22.292762,16.595545,0.088043
1994,1600.000000,4.000000,-8492.864662,-8496.006255,545.735894,-22.292762,16.595545,0.088039
1995,1600.000000,4.000000,-8476.100660,-8479.242252,539.391592,-22.292762,16.595545,0.088034
1996,1600.000000,4.000000,-8474.083626,-8477.225219,541.648004,-22.292762,16.595545,0.088035
1997,1600.000000,4.000000,-8490.249718,-8493.391311,542.993464,-22.292762,16.595545,0.088029
1998,1600.000000,4.000000,-8520.075236,-8523.216829,544.748871,-22.292762,16.595545,0.088035
1999,1600.000000,4.000000,-8519.828615,-8522.970208,550.056952,-22.292762,16.595545,0.088042
2000,1600.000000,4.000000,-8486.806331,-8489.947923,555.333290,-22.292762,16.595545,0.088043
2001,1600.000000,4.000000,-8522.739433,-8525.881025,559.635186,-22.292762,16.595545,0.088039
2002,1600.000000,4.000000,-8521.771887,-8524.913480,555.930630,-22.292762,16.595545,0.088038
2003,1600.000000,4.000000,-8541.176531,-8544.318123,559.299052,-22.292762,16.595545,0.088040
2004,1600.000000,4.000000,-8534.462314,-8537.603906,555.996808,-22.292762,16.595545,0.088043
2005,1600.000000,4.000000,-8515.819844,-8518.961437,552.304699,-22.292762,16.595545,0.088044
2006,1600.000000,4.000000,-8518.551070,-8521.692663,552.893846,-22.292762,16.595545,0.088041
2007,1600.000000,4.000000,-8484.578333,-8487.719926,552.758515,-22.292762,16.595545,0.088040
2008,1600.000000,4.000000,-8497.803755,-8500.945347,549.757600,-22.292762,16.595545,0.088039
2009,1600.000000,4.000000,-8514.278778,-8517.420371,549.173675,-22.292762,16.595545,0.088037
2010,1600.000000,4.000000,-8508.890398,-8512.031991,557.552784,-22.292762,16.595545,0.088036
2011,1600.000000,4.000000,-8520.204411,-8523.346004,556.232935,-22.292762,16.595545,0.088028
2012,1600.000000,4.000000,-8532.200915,-8535.342508,554.717444,-22.292762,16.595545,0.088026
2013,1600.000000,4.000000,-8499.656848,-8502.798440,558.785186,-22.292762,16.595545,0.088023
2014,1600.000000,4.000000,-8495.083333,-8498.224926,561.239907,-22.292762,16.595545,0.088024
2015,1600.000000,4.000000,-8499.206376,-8502.347968,558.137957,-22.292762,16.595545,0.088025
2016,1600.000000,4.000000,-8506.055458,-8509.197050,561.627360,-22.292762,16.595545,0.088027
2017,1600.000000,4.000000,-8486.240415,-8489.382007,559.194517,-22.292762,16.595545,0.088024
2018,1600.000000,4.000000,-8449.647305,-8452.788898,559.751439,-22.292762,16.595545,0.088027
2019,1600.000000,4.000000,-8466.429659,-8469.571252,564.506651,-22.292762,16.595545,0.088021
2020,1600.000000,4.000000,-8461.170888,-8464.312480,570.422046,-22.292762,16.595545,0.088021
2021,1600.000000,4.000000,-8463.353718,-8466.495311,569.103244,-22.292762,16.595545,0.088015
2022,1600.000000,4.000000,-8497.270597,-8500.412190,571.308633,-22.292762,16.595545,0.088018
2023,1600.000000,4.000000,-8507.548956,-8510.690548,576.486102,-22.292762,16.595545,0.088015
2024,1600.000000,4.000000,-8502.718660,-8505.860253,573.603406,-22.292762,16.595545,0.088017
2025,1600.000000,4.000000,-8491.476767,-8494.618360,568.545379,-22.292762,16.595545,0.088015
2026,1600.000000,4.000000,-8481.171586,-8484.313178,570.139860,-22.292762,16.595545,0.088012
2027,1600.000000,4.000000,-8471.688331,-8474.829924,573.243381,-22.292762,16.595545,0.088012
2028,1600.000000,4.000000,-8450.214777,-8453.356369,572.440327,-22.292762,16.595545,0.088010
2029,1600.000000,4.000000,-8470.308627,-8473.450220,572.880130,-22.292762,16.595545,0.088005
2030,1600.000000,4.000000,-8473.977641,-8477.119234,578.503626,-22.292762,16.595545,0.088000
2031,1600.000000,4.000000,-8450.493861,-8453.635453,576.800860,-22.292762,16.595545,0.088002
2032,1600.000000,4.000000,-8469.101260,-8472.242852,583.365693,-22.292762,16.595545,0.087999
2033,1600.000000,4.000000,-8453.100261,-8456.241854,580.905943,-22.292762,16.595545,0.087996
2034,1600.000000,4.000000,-8482.819266,-8485.960859,574.961127,-22.292762,16.595545,0.087999
2035,1600.000000,4.000000,-8465.653159,-8468.794752,566.069725,-22.292762,16.595545,0.088004
2036,1600.000000,4.000000,-8490.175542,-8493.317135,566.377700,-22.292762,16.595545,0.088006
2037,1600.000000,4.000000,-8484.158230,-8487.299823,556.707669,-22.292762,16.595545,0.088010
2038,1600.000000,4.000000,-8489.088512,-8492.230104,556.928316,-22.292762,16.595545,0.088008
2039,1600.000000,4.000000,-8478.586306,-8481.727899,558.328532,-22.292762,16.595545,0.088005
2040,1600.000000,4.000000,-8490.490325,-8493.631917,564.237731,-22.292762,16.595545,0.088007
2041,1600.000000,4.000000,-8501.397232,-8504.538825,563.733686,-22.292762,16.595545,0.088008
2042,1600.000000,4.000000,-8503.817938,-8506.959531,229.413602,-22.292762,16.595545,0.088011
2043,1600.000000,4.000000,-8491.537877,-8494.679470,230.826109,-22.292762,16.595545,0.088009
2044,1600.000000,4.000000,-8486.475602,-8489.617194,230.651167,-22.292762,16.595545,0.088004
2045,1600.000000,4.000000,-8503.721169,-8506.862762,231.613371,-22.292762,16.595545,0.088004
2046,1600.000000,4.000000,-8490.581724,-8493.723317,234.460445,-22.292762,16.595545,0.088001
2047,1600.000000,4.000000,-8504.987803,-8508.129395,545.843686,-22.292762,16.595545,0.087993
2048,1600.000000,4.000000,-8498.140635,-8501.282228,341.715108,-22.292762,16.595545,0.087994
2049,1600.000000,4.000000,-8488.892182,-8492.033775,339.735536,-22.292762,16.595545,0.087995
2050,1600.000000,4.000000,-8501.297795,-8504.439387,332.764764,-22.292762,16.595545,0.087995
2051,1600.000000,3.959511,-8486.609135,-8489.718928,338.837368,-22.292762,16.595545,0.087996
2052,1600.000000,3.959511,-8485.007613,-8488.117405,336.724915,-22.292762,16.595545,0.087993
2053,1600.000000,4.000000,-8489.678074,-8492.819667,342.351697,-22.292762,16.595545,0.087994
2054,1600.000000,4.000000,-8499.090188,-8502.231780,339.322456,-22.292762,16.595545,0.087989
2055,1600.000000,4.000000,-8511.737893,-8514.879486,335.040499,-22.292762,16.595545,0.087981
2056,1600.000000,4.000000,-8504.009357,-8507.150950,330.818041,-22.292762,16.595545,0.087981
2057,1600.000000,4.000000,-8458.944633,-8462.086225,419.653387,-22.292762,16.595545,0.087981
2058,1600.000000,4.000000,-8467.204577,-8470.346170,423.468415,-22.292762,16.595545,0.087984
2059,1600.000000,4.000000,-8463.092380,-8466.233972,427.626913,-22.292762,16.595545,0.087988
2060,1600.000000,3.806837,-8469.071218,-8472.061100,425.526244,-22.292762,16.595545,0.087988
2061,1600.000000,3.806837,-8477.446721,-8480.436604,423.188235,-22.292762,16.595545,0.087984
2062,1600.000000,3.806837,-8490.792808,-8493.782690,512.713371,-22.292762,16.595545,0.087982
2063,1600.000000,3.806837,-8512.374458,-8515.364341,514.049543,-22.292762,16.595545,0.087983
2064,1600.000000,3.806837,-8534.733551,-8537.723433,518.205517,-22.292762,16.595545,0.087979
2065,1600.000000,3.806837,-8544.846882,-8547.836765,521.886195,-22.292762,16.595545,0.087976
2066,1600.000000,3.806837,-8555.786694,-8558.776577,512.993110,-22.292762,16.595545,0.087970
2067,1600.000000,3.806837,-8562.074949,-8565.064831,514.651076,-22.292762,16.595545,0.087966
2068,1600.000000,3.806837,-8560.338064,-8563.327946,513.956227,-22.292762,16.595545,0.087964
2069,1600.000000,4.000000,-8562.486457,-8565.628050,511.399007,-22.292762,16.595545,0.087957
2070,1600.000000,4.000000,-8552.252957,-8555.394550,505.989979,-22.292762,16.595545,0.087954
2071,1600.000000,4.000000,-8570.788584,-8573.930177,508.284394,-22.292762,16.595545,0.087954
2072,1600.000000,4.000000,-8567.180561,-8570.322153,514.660413,-22.292762,16.595545,0.087953
2073,1600.000000,4.000000,-8552.989437,-8556.131029,517.431430,-22.292762,16.595545,0.087948
2074,1600.000000,4.000000,-8538.734154,-8541.875747,514.086590,-22.292762,16.595545,0.087938
2075,1600.000000,4.000000,-8527.693959,-8530.835552,519.506046,-22.292762,16.595545,0.087938
2076,1600.000000,4.000000,-8543.613372,-8546.754964,517.496990,-22.292762,16.595545,0.087939
2077,1600.000000,4.000000,-8553.125701,-8556.267294,514.213144,-22.292762,16.595545,0.087936
2078,1600.000000,4.000000,-8548.419604,-8551.561196,512.680447,-22.292762,16.595545,0.087934
2079,1600.000000,4.000000,-8543.076715,-8546.218308,510.794713,-22.292762,16.595545,0.087933
2080,1600.000000,4.000000,-8531.778006,-8534.919599,301.573574,-22.292762,16.595545,0.087935
2081,1600.000000,4.000000,-8502.492061,-8505.633653,296.096324,-22.292762,16.595545,0.087936
2082,1600.000000,4.000000,-8526.729890,-8529.871483,294.247773,-22.292762,16.595545,0.087935
2083,1600.000000,4.000000,-8485.704567,-8488.846160,288.541543,-22.292762,16.595545,0.087930
2084,1600.000000,4.000000,-8503.149549,-8506.291142,288.468198,-22.292762,16.595545,0.087935
2085,1600.000000,4.000000,-8508.478534,-8511.620126,290.011403,-22.292762,16.595545,0.087937
2086,1600.000000,4.000000,-8518.870090,-8522.011682,290.942075,-22.292762,16.595545,0.087937
2087,1600.000000,4.000000,-8544.506070,-8547.647662,294.915156,-22.292762,16.595545,0.087939
2088,1600.000000,4.000000,-8564.133291,-8567.274884,301.408413,-22.292762,16.595545,0.087936
2089,1600.000000,4.000000,-8563.921763,-8567.063355,300.926705,-22.292762,16.595545,0.087930
2090,1600.000000,4.000000,-8544.151122,-8547.292714,296.263542,-22.292762,16.595545,0.087931
2091,1600.000000,4.000000,-8550.121256,-8553.262849,290.506172,-22.292762,16.595545,0.087938
2092,1600.000000,4.000000,-8571.208450,-8574.350042,292.718755,-22.292762,16.595545,0.087935
2093,1600.000000,4.000000,-8556.961753,-8560.103346,290.028109,-22.292762,16.595545,0.087930
2094,1600.000000,4.000000,-8571.590151,-8574.731743,286.391671,-22.292762,16.595545,0.087929
2095,1600.000000,4.000000,-8566.243760,-8569.385353,287.181082,-22.292762,16.595545,0.087919
2096,1600.000000,4.000000,-8560.186436,-8563.328029,289.194795,-22.292762,16.595545,0.087911
2097,1600.000000,4.000000,-8551.440215,-8554.581807,295.844274,-22.292762,16.595545,0.087908
2098,1600.000000,4.000000,-8543.203376,-8546.344969,292.333547,-22.292762,16.595545,0.087900
2099,1600.000000,4.000000,-8550.651027,-8553.792620,292.848748,-22.292762,16.595545,0.087903
2100,1600.000000,4.000000,-8554.432444,-8557.574037,293.117767,-22.292762,16.595545,0.087898
2101,1600.000000,4.000000,-8556.157200,-8559.298792,297.079621,-22.292762,16.595545,0.087892
2102,1600.000000,4.000000,-8552.390882,-8555.532475,293.438742,-22.292762,16.595545,0.087894
2103,1600.000000,4.000000,-8561.827708,-8564.969300,281.934956,-22.292762,16.595545,0.087892
2104,1600.000000,4.000000,-8546.430720,-8549.572313,283.480227,-22.292762,16.595545,0.087888
2105,1600.000000,4.000000,-8550.992151,-8554.133744,284.682244,-22.292762,16.595545,0.087886
2106,1600.000000,4.000000,-8576.074305,-8579.215898,287.857721,-22.292762,16.595545,0.087886
2107,1600.000000,4.000000,-8578.456546,-8581.598139,289.890179,-22.292762,16.595545,0.087885
2108,1600.000000,4.000000,-8579.982478,-8583.124071,287.366398,-22.292762,16.595545,0.087883
2109,1600.000000,4.000000,-8577.279912,-8580.421504,290.431330,-22.292762,16.595545,0.087882
2110,1600.000000,4.000000,-8572.706627,-8575.848219,287.148924,-22.292762,16.595545,0.087880
2111,1600.000000,4.000000,-8566.749561,-8569.891154,291.558043,-22.292762,16.595545,0.087876
2112,1600.000000,4.000000,-8553.139864,-8556.281456,292.237736,-22.292762,16.595545,0.087873
2113,1600.000000,3.971618,-8581.537545,-8584.656846,292.261434,-22.292762,16.595545,0.087874
2114,1600.000000,4.000000,-8581.947779,-8585.089372,294.842340,-22.292762,16.595545,0.087871
2115,1600.000000,4.000000,-8568.430167,-8571.571760,281.682293,-22.292762,16.595545,0.087866
2116,1600.000000,4.000000,-8554.933323,-8558.074915,278.075131,-22.292762,16.595545,0.087862
2117,1600.000000,4.000000,-8559.273971,-8562.415564,17.686832,-22.292762,16.595545,0.087858
2118,1600.000000,4.000000,-8537.519032,-8540.660625,247.086881,-22.292762,16.595545,0.087857
2119,1600.000000,4.000000,-8527.361182,-8530.502774,251.059510,-22.292762,16.595545,0.087857
2120,1600.000000,4.000000,-8529.147396,-8532.288988,253.289103,-22.292762,16.595545,0.087857
2121,1600.000000,3.851710,-8537.713516,-8540.738642,261.763866,-22.292762,16.595545,0.087856
2122,1600.000000,4.000000,-8521.107719,-8524.249312,266.339307,-22.292762,16.595545,0.087856
2123,1600.000000,3.887513,-8546.900029,-8549.953275,95.936216,-22.292762,16.595545,0.087849
2124,1600.000000,4.000000,-8563.650906,-8566.792499,104.584651,-22.292762,16.595545,0.087851
2125,1600.000000,4.000000,-8550.382750,-8553.524343,106.197598,-22.292762,16.595545,0.087853
2126,1600.000000,4.000000,-8560.855431,-8563.997023,101.248081,-22.292762,16.595545,0.087851
2127,1600.000000,4.000000,-8536.063215,-8539.204808,100.484707,-22.292762,16.595545,0.087850
2128,1600.000000,4.000000,-8520.178265,-8523.319858,91.842093,-22.292762,16.595545,0.087848
2129,1600.000000,3.852167,-8510.328068,-8513.353552,92.363621,-22.292762,16.595545,0.087847
2130,1600.000000,1.694464,-8522.943152,-8524.273981,88.530980,-22.292762,16.595545,0.087844
2131,1600.000000,1.694464,-8542.341069,-8543.671897,89.982076,-22.292762,16.595545,0.087842
2132,1600.000000,3.761166,-8541.430170,-8544.384182,95.437425,-22.292762,16.595545,0.087842
2133,1600.000000,3.334767,-8562.747076,-8565.366195,90.306550,-22.292762,16.595545,0.087834
2134,1600.000000,3.334767,-8551.812802,-8554.431922,80.307810,-22.292762,16.595545,0.087836
2135,1600.000000,3.334767,-8544.667500,-8547.286619,79.966780,-22.292762,16.595545,0.087829
