i,j,G_avg
37,19,-0.005203
37,20,0.000626
37,21,-0.000113
37,22,0.003618
37,23,0.003400
37,24,0.005619
37,25,0.002683
37,26,0.002132
37,27,0.000558
37,28,0.003227
37,29,0.007300
37,30,0.005979
37,31,0.007059
37,32,0.005827
37,33,0.006098
37,34,0.002584
37,35,0.002062
37,36,-0.000139
37,37,-0.001827
37,38,0.000992
37,39,0.003945
38,0,0.003533
38,1,0.007358
38,2,0.014301
38,3,0.011289
38,4,0.003761
38,5,0.004611
38,6,0.000648
38,7,-0.005927
38,8,0.002498
38,9,-0.003674
38,10,-0.004220
38,11,-0.001460
38,12,0.002568
38,13,0.000192
38,14,0.000689
38,15,0.001998
38,16,-0.002530
38,17,-0.000775
38,18,-0.000711
38,19,0.000838
38,20,0.004915
38,21,0.002161
38,22,0.001950
38,23,0.003251
38,24,0.004017
38,25,0.002695
38,26,0.002809
38,27,0.000975
38,28,-0.001739
38,29,0.005222
38,30,0.006161
38,31,0.004905
38,32,0.004763
38,33,0.009854
38,34,0.003823
38,35,-0.002307
38,36,-0.001579
38,37,-0.004128
38,38,0.006547
38,39,0.005755
39,0,0.008917
39,1,0.009871
39,2,0.013632
39,3,0.007878
39,4,0.004860
39,5,0.003299
39,6,-0.003553
39,7,-0.004467
39,8,0.003134
39,9,-0.000587
39,10,-0.002861
39,11,-0.001189
39,12,0.003593
39,13,0.004146
39,14,-0.000802
39,15,0.003593
39,16,-0.000028
39,17,-0.001157
39,18,-0.001038
39,19,0.002711
39,20,0.005759
39,21,0.006670
39,22,0.004851
39,23,0.004224
39,24,0.001594
39,25,0.003861
39,26,0.002322
39,27,-0.001720
39,28,-0.003284
39,29,0.007251
39,30,0.008966
39,31,0.006707
39,32,0.007590
39,33,0.010139
39,34,0.003103
39,35,-0.004491
39,36,-0.004247
39,37,-0.003900
39,38,0.007812
39,39,0.006447
